Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
49,53.1722,1072778,57041966.371599995,70741,3761454.6001999998
1172,4605.89,1037295,4777666667.55,70367,324102661.63

weighted_avg,NA,NA,4834708633.9216,NA,327864116.2302
weighted_%,NA,NA,0.93649210730821,NA,0.06350789269179005
weighted_total,5162572750.1518
