Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,180220844,9582738761.3368
1172,4605.89,161576413,744203184872.5701

weighted_avg,NA,NA,753785923633.9069
weighted_%,NA,NA,1.0
weighted_total,753785923633.9069
