Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,397071,21113138.626199998,171026,9093828.677199999
1172,4605.89,465976,2146234198.64,189261,871715347.2900001

weighted_avg,NA,NA,2167347337.2662,NA,880809175.9672
weighted_%,NA,NA,0.7110354497404524,NA,0.28896455025954754
weighted_total,3048156513.2334003
