Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
49,53.1722,1523842,81026031.5924,1016562,54052837.976399995
1172,4605.89,1558219,7176985309.910001,1063088,4896466388.320001

weighted_avg,NA,NA,7258011341.5024,NA,4950519226.296401
weighted_%,NA,NA,0.5945032697584522,NA,0.4054967302415478
weighted_total,12208530567.798801
