Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
49,53.1722,0,0.0,0,0.0,0,0.0,2566,136439.8652,53296,2833865.5711999997
1172,4605.89,0,0.0,0,0.0,0,0.0,2523,11620660.47,59360,273405630.40000004

weighted_avg,NA,NA,0.0,NA,0.0,NA,0.0,NA,11757100.3352,NA,276239495.97120005
weighted_%,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.04082374752336171,NA,0.9591762524766383
weighted_total,287996596.30640006
