Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,48360,2571407.5919999997,0,0.0
1172,4605.89,54071,249045078.19000003,0,0.0

weighted_avg,NA,NA,251616485.78200004,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,251616485.78200004
