Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,816451785,43412537602.377
1172,4605.89,764333289,3520435052472.2104

weighted_avg,NA,NA,3563847590074.5874
weighted_%,NA,NA,1.0
weighted_total,3563847590074.5874
