Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,568097,30206967.3034,73369,3901191.1418
1172,4605.89,655237,3017949545.9300003,66011,304039404.79

weighted_avg,NA,NA,3048156513.2334003,NA,307940595.9318
weighted_%,NA,NA,0.9082444321736574,NA,0.09175556782634264
weighted_total,3356097109.1652
