Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,9952,529169.7344,137551,7313889.282199999
1172,4605.89,11802,54358713.78,157363,724796668.07

weighted_avg,NA,NA,54887883.5144,NA,732110557.3522
weighted_%,NA,NA,0.06974331925481382,NA,0.9302566807451862
weighted_total,786998440.8666
