Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,49952,2656057.7344,5910,314247.702
1172,4605.89,55768,256861273.52,6115,28165017.35

weighted_avg,NA,NA,259517331.2544,NA,28479265.052
weighted_%,NA,NA,0.9011124943237147,NA,0.09888750567628539
weighted_total,287996596.3064
