Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,452953,24084507.5066,322403,17142876.7966
1172,4605.89,529155,2437229722.9500003,360021,1658217123.69

weighted_avg,NA,NA,2461314230.4566,NA,1675360000.4866002
weighted_%,NA,NA,0.5949983230599712,NA,0.4050016769400288
weighted_total,4136674230.9432
