Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,815795,660917135.045
5297,898.498,865920,778027388.1600001
5168,967.77,841140,814030057.8
2807,979.819,845055,828000945.045
2215,509.983,846125,431509365.875
1490,862.35,866190,746958946.5
3954,490.914,846660,415637247.24
2031,399.553,856175,342087289.775

weighted_avg,NA,NA,5017168375.44
weighted_%,NA,NA,1.0
weighted_total,5017168375.44
