cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,12a96e9,8cd58c,0,287,0,0,0,0,0,0,0,0,0
1,112ac40,10e7340,0,2514,0,0,0,0,0,1,0,0,2
2,112a803,0,0,1,0,0,0,0,0,0,0,0,0
2,112a80c,0,0,1,0,0,0,0,0,0,0,0,0
2,112a815,0,0,1,0,0,0,0,0,0,0,0,0
3,1122820,107b130,0,374,0,0,0,0,0,1,0,0,2
2,112a823,0,0,1,0,0,0,0,0,1,0,0,2
2,1122827,0,0,374,0,0,0,0,0,0,0,0,0
2,1122431,1122538,0,472,0,0,0,0,0,1,0,0,2
2,1122838,112438d,0,374,0,8,0,0,0,1,0,0,18
2,112283e,1124380,0,6,0,0,0,0,0,1,0,0,2
4,112b08e,112b60d,0,1,0,0,0,0,0,1,0,0,2
2,130acd5,130ace3,0,1,0,0,0,0,0,1,0,0,2
3,1122898,107ae50,0,8,0,0,0,0,0,1,0,0,2
2,112289f,0,0,8,0,0,0,0,0,0,0,0,0
2,130ace6,130acf0,0,47,0,0,0,0,0,1,0,0,2
7,9a38ac,9a47cf,0,10,0,0,0,0,0,0,0,0,0
2,11228b2,0,0,8,0,0,0,0,0,0,0,0,0
3,130acf7,130ab30,0,47,0,0,0,0,0,1,0,0,2
2,11228ba,1122522,0,8,0,0,0,0,0,1,0,0,2
2,130ad03,130ace0,0,47,0,1,0,0,0,1,0,0,4
2,112a946,0,0,472,0,0,0,0,0,0,0,0,0
2,1122949,0,0,79,0,0,0,0,0,0,0,0,0
2,1122548,0,0,472,0,0,0,0,0,0,0,0,0
2,130ad08,0,0,1,0,0,0,0,0,0,0,0,0
2,112a953,112a774,0,472,0,1,0,0,0,1,0,0,4
2,1122956,0,0,79,0,0,0,0,0,0,0,0,0
3,112291a,107b290,0,79,0,0,0,0,0,1,0,0,2
2,1122921,0,0,79,0,0,0,0,0,0,0,0,0
2,112a928,0,0,472,0,0,0,0,0,0,0,0,0
2,112293f,0,0,79,0,0,0,0,0,0,0,0,0
3,112a9cb,1060f70,0,469,0,0,0,0,0,1,0,0,2
2,112a9d2,0,0,469,0,0,0,0,0,0,0,0,0
2,112a9e4,0,0,469,0,0,0,0,0,1,0,0,2
2,112a9f2,0,0,469,0,0,0,0,0,0,0,0,0
7,9a35f9,9a6633,0,2,0,0,0,0,0,0,0,0,0
2,112a9fc,0,0,469,0,0,0,0,0,0,0,0,0
2,112aa06,0,0,469,0,0,0,0,0,0,0,0,0
3,112aa4b,1060720,0,68,0,0,0,0,0,1,0,0,2
2,112aa52,0,0,68,0,0,0,0,0,0,0,0,0
3,112aa15,105e0e0,0,469,0,0,0,0,0,1,0,0,2
2,112aa1c,112a774,0,469,0,1,0,0,0,1,0,0,4
2,112aa5f,0,0,68,0,0,0,0,0,0,0,0,0
2,112aa6c,112a774,0,68,0,0,0,0,0,1,0,0,2
3,112aa30,105e0e0,0,72,0,0,0,0,0,1,0,0,2
2,112aa37,112a774,0,72,0,0,0,0,0,1,0,0,2
2,130aa78,130aa80,0,1,0,0,0,0,0,1,0,0,2
2,1122ac0,0,0,20,0,0,0,0,0,0,0,0,0
2,112a6c3,0,0,7469,0,0,0,0,0,1,0,0,2
3,1122ec3,1112c80,0,8,0,0,0,0,0,1,0,0,2
2,112aac2,0,0,2,0,0,0,0,0,0,0,0,0
