cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,12a9686,de88f6,0,29,0,0,0,0,0,0,0,0,0
7,80979d,ca85a2,0,241,0,0,0,0,0,0,0,0,0
3,809789,67efe0,0,241,0,0,0,0,0,1,0,0,2
3,809796,578570,0,241,0,0,0,0,0,1,0,0,2
3,130ac29,5789b0,0,5,0,0,0,0,0,1,0,0,2
2,130ac32,130ac49,0,5,0,0,0,0,0,1,0,0,2
2,130acd5,130ace3,0,2,0,1,0,0,0,1,0,0,4
2,130ace6,130acf0,0,4,0,0,0,0,0,1,0,0,2
2,130acee,130ad18,0,2,0,1,0,0,0,1,0,0,4
3,130acf7,130ab30,0,2,0,0,0,0,0,1,0,0,2
2,130ad03,130ace0,0,2,0,0,0,0,0,1,0,0,2
2,130aa78,130aa80,0,5,0,0,0,0,0,1,0,0,2
2,130ab38,130ab40,0,2,0,0,0,0,0,1,0,0,2
2,130abc9,0,0,5,0,0,0,0,0,0,0,0,0
3,130abec,130aa70,0,5,0,0,0,0,0,1,0,0,2
2,130abf7,0,0,5,0,0,0,0,0,0,0,0,0
2,130abbd,0,0,5,0,0,0,0,0,0,0,0,0
7,130ac60,bd4505,0,5,0,0,0,0,0,0,0,0,0
7,130ad2c,bdf1ce,0,2,0,0,0,0,0,0,0,0,0
4,130aa83,12b96e0,0,5,0,0,0,0,0,1,0,0,2
4,130ab43,12b9710,0,2,0,0,0,0,0,1,0,0,2
2,130c44d,0,0,15,0,0,0,0,0,0,0,0,0
2,130c458,0,0,15,0,0,0,0,0,0,0,0,0
3,130c460,577e90,0,15,0,0,0,0,0,1,0,0,2
2,130c468,0,0,15,0,0,0,0,0,0,0,0,0
1,130c4c0,130c4ae,0,963,0,0,0,0,0,1,0,0,2
2,130c4a4,130c4b8,0,964,0,1,0,0,0,1,0,0,4
3,130c4a9,579750,0,1,0,0,0,0,0,1,0,0,2
2,130c4b1,0,0,964,0,0,0,0,0,0,0,0,0
7,80d0f2,80ee9f,0,332,0,0,0,0,0,0,0,0,0
3,130c4bb,5791a0,0,963,0,0,0,0,0,1,0,0,2
7,130c470,67f105,0,15,0,0,0,0,0,0,0,0,0
2,80d0a7,0,0,332,0,0,0,0,0,0,0,0,0
2,80d0b0,80d0f0,0,332,0,0,0,0,0,1,0,0,2
7,130c4b4,bdb490,0,964,0,0,0,0,0,0,0,0,0
7,80f02b,bdb949,0,676,0,0,0,0,0,0,0,0,0
7,12a78da,bdc9a5,0,1,0,0,0,0,0,0,0,0,0
2,80e567,0,0,967,0,0,0,0,0,0,0,0,0
2,80e56e,0,0,967,0,0,0,0,0,1,0,0,2
2,80e532,80e560,0,967,0,5,0,0,0,1,0,0,12
2,80e57d,0,0,967,0,0,0,0,0,1,0,0,2
2,80e583,0,0,967,0,0,0,0,0,0,0,0,0
3,80e588,6a55a0,0,967,0,0,0,0,0,1,0,0,2
2,80e59b,0,0,967,0,0,0,0,0,0,0,0,0
1,80e59d,80e5a2,0,967,0,0,0,0,0,1,0,0,2
3,80e5a6,6a55a0,0,967,0,0,0,0,0,1,0,0,2
1,80e5b1,80e53f,0,967,0,0,0,0,0,1,0,0,2
3,80ee84,80e520,0,332,0,0,0,0,0,1,0,0,2
2,80ee8c,0,0,332,0,0,0,0,0,0,0,0,0
2,80ee95,0,0,332,0,0,0,0,0,0,0,0,0
3,80ee9a,80d0a0,0,332,0,0,0,0,0,1,0,0,2
2,80eea2,80eeb7,0,332,0,0,0,0,0,1,0,0,2
7,80f337,bce528,0,410,0,0,0,0,0,0,0,0,0
2,80f04b,0,0,1130,0,0,0,0,0,0,0,0,0
1,80f04d,812ad0,0,1130,0,0,0,0,0,1,0,0,2
2,80f027,80f030,0,1806,0,1,0,0,0,1,0,0,4
2,80f03b,80f029,0,1806,0,18,0,0,0,1,0,0,38
2,12a78c7,0,0,1,0,0,0,0,0,0,0,0,0
2,12a78cc,0,0,1,0,0,0,0,0,1,0,0,2
2,12a78ba,0,0,1,0,0,0,0,0,0,0,0,0
7,80e559,80ee89,0,967,0,0,0,0,0,0,0,0,0
7,80eec1,bdb7ee,0,332,0,0,0,0,0,0,0,0,0
2,80f31a,80f330,0,410,0,0,0,0,0,1,0,0,2
3,b38c63,b33df0,0,103,0,0,0,0,0,1,0,0,2
7,b39827,bd333f,0,525,0,0,0,0,0,0,0,0,0
2,b38c6e,b38b4a,0,103,0,0,0,0,0,1,0,0,2
2,810477,0,0,58,0,0,0,0,0,0,0,0,0
2,8104c1,0,0,58,0,0,0,0,0,0,0,0,0
2,810486,8104a0,0,58,0,1,0,0,0,1,0,0,4
2,b38cc7,0,0,20,0,0,0,0,0,0,0,0,0
2,8104cc,8104d5,0,58,0,0,0,0,0,1,0,0,2
7,ab188e,bce5b8,0,1527,0,0,0,0,0,0,0,0,0
2,b38cd3,0,0,20,0,0,0,0,0,0,0,0,0
5,8198d5,bd5a40,0,57,0,0,0,0,0,1,0,0,2
7,811c9a,bcf202,0,360,0,0,0,0,0,0,0,0,0
2,b38cdc,0,0,20,0,0,0,0,0,0,0,0,0
2,b38ca1,0,0,303,0,0,0,0,0,0,0,0,0
3,b38ce2,bf8ea0,0,20,0,0,0,0,0,1,0,0,2
1,b38ce7,b38b32,0,20,0,0,0,0,0,1,0,0,2
2,8104a7,0,0,58,0,0,0,0,0,0,0,0,0
5,8198ea,bd5a40,0,57,0,0,0,0,0,1,0,0,2
2,8104ae,0,0,58,0,0,0,0,0,3,0,0,6
7,ab18af,819d61,0,40,0,0,0,0,0,0,0,0,0
2,b38cf4,0,0,283,0,0,0,0,0,0,0,0,0
2,b38cb9,b390f0,0,303,0,3,0,0,0,1,0,0,8
5,819cbb,bd5a40,0,41,0,0,0,0,0,1,0,0,2
2,8104bb,0,0,58,0,0,0,0,0,0,0,0,0
2,b38d03,0,0,283,0,0,0,0,0,0,0,0,0
5,81950f,bd3d60,0,154,0,0,0,0,0,1,0,0,2
2,b38d15,0,0,283,0,0,0,0,0,0,0,0,0
2,b38d1b,0,0,283,0,0,0,0,0,0,0,0,0
5,b3951d,bd9510,0,80,0,0,0,0,0,1,0,0,2
2,b38d24,b38b77,0,283,0,0,0,0,0,1,0,0,2
7,811dda,bdb9cf,0,202,0,0,0,0,0,0,0,0,0
7,811dba,d98054,0,113,0,0,0,0,0,0,0,0,0
3,818e46,7e9a30,0,341,0,0,0,0,0,1,0,0,2
7,b3920c,b394f8,0,260,0,0,0,0,0,0,0,0,0
2,818e51,818e70,0,341,0,0,0,0,0,1,0,0,2
2,810257,0,0,526,0,0,0,0,0,0,0,0,0
2,81025e,0,0,526,0,0,0,0,0,0,0,0,0
2,818e29,0,0,341,0,0,0,0,0,2,0,0,4
7,b39634,b39858,0,180,0,0,0,0,0,0,0,0,0
2,810277,0,0,526,0,0,0,0,0,0,0,0,0
2,818e78,819130,0,341,0,2,0,0,0,1,0,0,6
2,818e3d,0,0,341,0,0,0,0,0,0,0,0,0
2,81027d,0,0,526,0,0,0,0,0,0,0,0,0
2,818e82,0,0,300,0,0,0,0,0,0,0,0,0
2,818e8c,8191e0,0,300,0,0,0,0,0,1,0,0,2
2,810290,0,0,526,0,0,0,0,0,0,0,0,0
5,8196d5,bd5a40,0,271,0,0,0,0,0,1,0,0,2
4,ab16e6,ab16ee,0,40,0,0,0,0,0,0,0,0,0
7,b392b2,b394f8,0,303,0,0,0,0,0,0,0,0,0
7,12b9703,130abf1,0,5,0,0,0,0,0,0,0,0,0
3,b38b04,80e520,0,303,0,0,0,0,0,1,0,0,2
2,b38b44,b38c60,0,303,0,27,0,0,0,1,0,0,56
5,ab1704,bd5a40,0,40,0,0,0,0,0,1,0,0,2
5,b39747,bd1ab0,0,483,0,0,0,0,0,1,0,0,2
2,b38b0e,0,0,303,0,0,0,0,0,1,0,0,2
2,b38b53,0,0,303,0,0,0,0,0,0,0,0,0
2,b38b14,b38b3d,0,303,0,0,0,0,0,1,0,0,2
2,b38b62,0,0,303,0,0,0,0,0,0,0,0,0
7,819366,bdbd2c,0,1281,0,0,0,0,0,0,0,0,0
5,b39727,bd2d10,0,565,0,0,0,0,0,1,0,0,2
2,b38b68,0,0,303,0,0,0,0,0,0,0,0,0
2,b38b71,b38cf0,0,303,0,2,0,0,0,1,0,0,6
7,12b9733,130acfc,0,2,0,0,0,0,0,0,0,0,0
2,b38b81,b38b98,0,303,0,0,0,0,0,1,0,0,2
2,b38bc8,0,0,303,0,0,0,0,0,0,0,0,0
2,8103d1,0,0,412,0,0,0,0,0,2,0,0,4
3,b38bd6,810390,0,303,0,0,0,0,0,1,0,0,2
2,b38b96,0,0,20,0,0,0,0,0,0,0,0,0
2,810397,8103a0,0,526,0,0,0,0,0,1,0,0,2
2,8103d8,0,0,412,0,0,0,0,0,1,0,0,2
2,b38bdd,b38c93,0,303,0,1,0,0,0,1,0,0,4
2,b38b9f,0,0,303,0,0,0,0,0,0,0,0,0
1,8103a0,810250,0,526,0,0,0,0,0,1,0,0,2
2,8103e7,0,0,412,0,0,0,0,0,0,0,0,0
2,b38baa,0,0,303,0,0,0,0,0,0,0,0,0
2,8103ed,0,0,412,0,0,0,0,0,0,0,0,0
5,b397b2,bd9510,0,263,0,0,0,0,0,1,0,0,2
2,8103b7,8103c0,0,512,0,7,0,0,0,1,0,0,16
2,8103fa,810403,0,412,0,0,0,0,0,1,0,0,2
2,b38bbe,0,0,303,0,0,0,0,0,0,0,0,0
2,ab1840,ab16cc,0,40,0,0,0,0,0,1,0,0,2
2,b39405,b3941f,0,200,0,0,0,0,0,1,0,0,2
2,b39448,b39610,0,340,0,1,0,0,0,1,0,0,4
1,81984a,819538,0,565,0,0,0,0,0,1,0,0,2
2,b3980a,b39816,0,525,0,0,0,0,0,1,0,0,2
7,81040c,bda43a,0,412,0,0,0,0,0,0,0,0,0
2,b3940e,0,0,20,0,0,0,0,0,0,0,0,0
3,b39853,b39370,0,180,0,0,0,0,0,1,0,0,2
2,b3941d,b393e8,0,200,0,3,0,0,0,1,0,0,8
2,b39860,b39719,0,220,0,0,0,0,0,1,0,0,2
2,819463,81933c,0,154,0,4,0,0,0,1,0,0,10
3,819c25,8129b0,0,40,0,0,0,0,0,1,0,0,2
3,b39466,7266a0,0,180,0,0,0,0,0,1,0,0,2
1,b39866,b397e5,0,180,0,0,0,0,0,1,0,0,2
2,819428,0,0,154,0,0,0,0,0,0,0,0,0
3,811c28,cb03c0,0,360,0,0,0,0,0,1,0,0,2
2,819c2c,819d43,0,40,0,0,0,0,0,1,0,0,2
3,b3942d,725f00,0,180,0,0,0,0,0,1,0,0,2
2,811c30,811c90,0,360,0,0,0,0,0,1,0,0,2
2,819473,819355,0,107,0,2,0,0,0,1,0,0,6
1,b39874,b3985d,0,40,0,0,0,0,0,1,0,0,2
2,819438,0,0,154,0,0,0,0,0,0,0,0,0
2,81943f,8194f8,0,154,0,0,0,0,0,1,0,0,2
1,b394c0,b3956f,0,180,0,0,0,0,0,9,0,0,18
2,819cc6,819be8,0,41,0,2,0,0,0,1,0,0,6
2,b394ca,0,0,260,0,0,0,0,0,0,0,0,0
2,b394d2,0,0,260,0,0,0,0,0,0,0,0,0
2,819c9c,0,0,341,0,0,0,0,0,0,0,0,0
2,b3949c,b39680,0,180,0,0,0,0,0,1,0,0,2
2,b394dd,0,0,260,0,0,0,0,0,0,0,0,0
7,8104e0,e02f55,0,58,0,0,0,0,0,0,0,0,0
2,8198e3,0,0,57,0,0,0,0,0,0,0,0,0
2,819ca6,819be8,0,341,0,30,0,0,0,1,0,0,62
3,ab18e7,cb92b0,0,40,0,0,0,0,0,1,0,0,2
3,b394ae,688b70,0,180,0,0,0,0,0,1,0,0,2
2,ab18f2,0,0,40,0,0,0,0,0,1,0,0,2
2,8198f2,819352,0,57,0,4,0,0,0,1,0,0,10
3,b394f3,b391e0,0,260,0,0,0,0,0,1,0,0,2
2,819cb5,0,0,41,0,0,0,0,0,0,0,0,0
3,b390f7,bf8e70,0,283,0,0,0,0,0,1,0,0,2
3,ab18f7,cac640,0,40,0,0,0,0,0,1,0,0,2
2,b394fa,b39528,0,260,0,3,0,0,0,1,0,0,8
1,b390fc,b38b32,0,283,0,0,0,0,0,1,0,0,2
2,ab18fe,0,0,40,0,0,0,0,0,0,0,0,0
2,819540,819668,0,819,0,0,0,0,0,1,0,0,2
2,819502,0,0,154,0,0,0,0,0,0,0,0,0
2,b39542,0,0,80,0,0,0,0,0,0,0,0,0
2,b39504,b395f4,0,180,0,11,0,0,0,1,0,0,24
2,819548,8195d0,0,254,0,0,0,0,0,1,0,0,2
2,811d4b,811dcd,0,315,0,11,0,0,0,1,0,0,24
2,ab1911,0,0,40,0,0,0,0,0,0,0,0,0
1,819514,819460,0,154,0,0,0,0,0,1,0,0,2
2,811d57,0,0,153,0,0,0,0,0,1,0,0,2
3,819158,ab2060,0,341,0,0,0,0,0,1,0,0,2
3,819d5c,ab16a0,0,40,0,0,0,0,0,1,0,0,2
2,b3955f,b39638,0,80,0,0,0,0,0,1,0,0,2
1,ab1921,ab1838,0,40,0,0,0,0,0,1,0,0,2
2,b39522,b395f4,0,80,0,0,0,0,0,1,0,0,2
2,819d67,81969e,0,40,0,0,0,0,0,1,0,0,2
2,811d68,0,0,153,0,0,0,0,0,0,0,0,0
3,81916b,814ee0,0,341,0,0,0,0,0,1,0,0,2
2,819532,819838,0,903,0,0,0,0,0,2,0,0,4
2,b39532,0,0,80,0,0,0,0,0,1,0,0,2
2,811d75,811db0,0,153,0,4,0,0,0,1,0,0,10
2,819138,0,0,41,0,0,0,0,0,0,0,0,0
2,81953a,819352,0,903,0,0,0,0,0,1,0,0,2
2,81917a,0,0,341,0,0,0,0,0,0,0,0,0
2,811d3a,811de0,0,315,0,2,0,0,0,1,0,0,6
3,b3953b,688b70,0,80,0,0,0,0,0,1,0,0,2
2,b3957d,b394c8,0,260,0,0,0,0,0,1,0,0,2
2,811d83,811dc0,0,95,0,2,0,0,0,1,0,0,6
2,811dc4,811e28,0,40,0,0,0,0,0,1,0,0,2
