Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,147583636,358874700152.12
1010,22.174,168236431,3730474620.994
1362,2347.06,147497822,346186238103.32
5198,1186.62,149323828,177190640781.36

weighted_avg,NA,NA,885982053657.7941
weighted_%,NA,NA,1.0
weighted_total,885982053657.7941
