Simpoints,Weight,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_val,FDIP_PREF_MSHR_PROBE_HIT_ONPATH_w_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_val,FDIP_PREF_MSHR_PROBE_HIT_OFFPATH_w_val
4118,2431.67,114014,277244423.38,161767,393363960.89
1010,22.174,110413,2448297.8619999997,165861,3677801.814
1362,2347.06,115977,272204977.62,163131,382878244.86
5198,1186.62,112061,132973823.82,161038,191090911.55999997

weighted_avg,NA,NA,684871522.6819999,NA,971010919.124
weighted_%,NA,NA,0.4135991211640846,NA,0.5864008788359155
weighted_total,1655882441.8059998
