Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_w_val
4118,2431.67,0,0.0,0,0.0
1010,22.174,64,1419.136,73,1618.702
1362,2347.06,1,2347.06,0,0.0
5198,1186.62,2,2373.24,2,2373.24

weighted_avg,NA,NA,6139.436,NA,3991.942
weighted_%,NA,NA,0.6059823254052903,NA,0.3940176745947096
weighted_total,10131.378
