Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
4118,2431.67,3361075,8173025245.25,713294,1734495620.98,325085,790499441.95,2,4863.34
1010,22.174,3367922,74680302.428,718316,15927938.984,320014,7095990.436,1799,39891.026
1362,2347.06,3345894,7853013971.639999,732131,1718355384.86,312765,734078220.9,25,58676.5
5198,1186.62,3306083,3923064209.4599996,708963,841269675.06,330382,392037888.84,84,99676.07999999999

weighted_avg,NA,NA,20023783728.778,NA,4310048619.884,NA,1923711542.126,NA,203106.946
weighted_%,NA,NA,0.7625857515690901,NA,0.1641438856218681,NA,0.073262627684394,NA,7.735124647881168e-06
weighted_total,26257746997.733997
