Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,302414,735371051.38,20345,49472326.15,4685883,11394521114.61
1010,22.174,532837,11815127.638,17866,396160.684,4739649,105096976.926
1362,2347.06,298945,701641851.6999999,20998,49283565.879999995,4699390,11029750293.4
5198,1186.62,301977,358331947.73999995,20643,24495396.659999996,4675579,5548135552.98

weighted_avg,NA,NA,1807159978.458,NA,123647449.37399998,NA,28077503937.916
weighted_%,NA,NA,0.06022198171806239,NA,0.004120440096310561,NA,0.935657578185627
weighted_total,30008311365.748
