Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,10062,535018.6764,141698,7534394.395599999
1172,4605.89,11862,54635067.18000001,162464,748291312.96

weighted_avg,NA,NA,55170085.856400006,NA,755825707.3556
weighted_%,NA,NA,0.06802758573863299,NA,0.931972414261367
weighted_total,810995793.212
