Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,551744,29337442.3168,73593,3913101.7145999996
1172,4605.89,639592,2945890396.88,66809,307714905.01000005

weighted_avg,NA,NA,2975227839.1968,NA,311628006.7246001
weighted_%,NA,NA,0.905189633700762,NA,0.09481036629923811
weighted_total,3286855845.9214
