Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,53873,2864545.9305999996,1570,83480.35399999999
1172,4605.89,59184,272594993.76,1405,6471275.45

weighted_avg,NA,NA,275459539.6906,NA,6554755.8040000005
weighted_%,NA,NA,0.9767573633368329,NA,0.023242636663166994
weighted_total,282014295.4946
