Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,144721,7695133.9562,7039,374279.11579999997
1172,4605.89,166793,768230210.7700001,7533,34696169.370000005

weighted_avg,NA,NA,775925344.7262001,NA,35070448.485800005
weighted_%,NA,NA,0.9567563126968868,NA,0.04324368730311322
weighted_total,810995793.2120001
