Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,48428,2575023.3016,7015,373002.98299999995
1172,4605.89,52947,243868057.83,7642,35198211.38

weighted_avg,NA,NA,246443081.13160002,NA,35571214.363000005
weighted_%,NA,NA,0.8738673360489942,NA,0.1261326639510057
weighted_total,282014295.49460006
