Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,437699,23273418.7678,322465,17146173.472999997
1172,4605.89,510009,2349045353.01,363589,1674650939.21

weighted_avg,NA,NA,2372318771.7778,NA,1691797112.683
weighted_%,NA,NA,0.5837232104646405,NA,0.4162767895353595
weighted_total,4064115884.4608
