Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
49,53.1722,965389,51331856.9858,623929,33175677.573799998
1172,4605.89,903414,4161025508.4600005,629072,2897436434.0800004

weighted_avg,NA,NA,4212357365.4458003,NA,2930612111.6538005
weighted_%,NA,NA,0.5897207567455861,NA,0.41027924325441384
weighted_total,7142969477.099601
