Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1549093,82368682.81459999,55443,2948026.2846
1172,4605.89,1560452,7187270262.280001,60589,279066269.21000004

weighted_avg,NA,NA,7269638945.094601,NA,282014295.49460006
weighted_%,NA,NA,0.9626552906350614,NA,0.03734470936493855
weighted_total,7551653240.589201
