Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,46497,2472347.7834,0,0.0
1172,4605.89,50664,233352810.96,0,0.0

weighted_avg,NA,NA,235825158.7434,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,235825158.7434
