Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,108190900,5752748172.98
1172,4605.89,100128924,461182809762.36005

weighted_avg,NA,NA,466935557935.34
weighted_%,NA,NA,1.0
weighted_total,466935557935.34
