cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
3,1180041,718520,0,444,0,0,0,0,0,1,0,0,2
1,900007,8fff7e,0,315,0,0,0,0,0,1,0,0,2
1,1180046,117fe6f,0,444,0,0,0,0,0,1,0,0,2
2,1180009,0,0,12,0,0,0,0,0,0,0,0,0
2,900016,8ffff3,0,92,0,3,0,0,0,1,0,0,8
3,1180017,688f40,0,329,0,0,0,0,0,1,0,0,2
2,118001e,117fff0,0,329,0,15,0,0,0,3,0,0,36
2,1128069,0,0,20,0,0,0,0,0,0,0,0,0
3,1180028,117f0f0,0,317,0,0,0,0,0,1,0,0,2
3,1180033,7184c0,0,317,0,0,0,0,0,1,0,0,2
2,11288c4,0,0,1,0,0,0,0,0,0,0,0,0
2,11288ce,0,0,1,0,0,0,0,0,1,0,0,2
7,12a9896,a13c15,0,20,0,0,0,0,0,0,0,0,0
2,11288d8,0,0,1,0,0,0,0,0,1,0,0,2
3,11288de,1118ae0,0,1,0,0,0,0,0,0,0,0,0
2,11288e5,0,0,1,0,0,0,0,0,1,0,0,2
2,1128178,0,0,1,0,0,0,0,0,1,0,0,2
7,130918e,6ccfe5,0,14,0,0,0,0,0,0,0,0,0
3,11801df,688b70,0,1,0,0,0,0,0,1,0,0,2
1,11801e4,117fb97,0,1,0,0,0,0,0,1,0,0,2
7,12a99e6,71a56a,0,1,0,0,0,0,0,0,0,0,0
3,11802c0,0,0,1,0,0,0,0,0,1,0,0,2
7,12a9686,114dbe6,0,4,0,0,0,0,0,0,0,0,0
7,12a9699,719ebf,0,120,0,0,0,0,0,0,0,0,0
7,12a96e9,11eccaa,0,32,0,0,0,0,0,0,0,0,0
1,11282ee,111d0b0,0,19,0,0,0,0,0,1,0,0,2
3,11802b9,117e420,0,1,0,0,0,0,0,1,0,0,2
2,11806fc,1180700,0,1,0,0,0,0,0,1,0,0,2
3,1180706,70d3a0,0,1,0,0,0,0,0,1,0,0,2
3,1180714,11802b0,0,1,0,0,0,0,0,1,0,0,2
7,80979d,6cd276,0,10,0,0,0,0,0,0,0,0,0
7,12a9bf9,8fdd0b,0,94,0,0,0,0,0,0,0,0,0
1,12a9c03,12a9bd7,0,92,0,0,0,0,0,1,0,0,2
1,809837,67efe0,0,11,0,0,0,0,0,1,0,0,2
4,1128086,11282e0,0,20,0,0,0,2,0,1,0,0,6
7,112816b,9e383e,0,1,0,0,0,0,0,0,0,0,0
4,1128181,11288b9,0,1,0,0,0,0,0,1,0,0,2
