cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,7ffda9e7edf9,7ffda9e7e3cd,0,43,0,0,0,0,0,0,0,0,0
2,7ffda9e775bd,0,0,28072,0,0,0,0,0,1,0,0,2
2,7ffda9e775c9,7ffda9e776a5,0,28072,0,1,0,0,0,1,0,0,4
2,7ffda9e775c3,0,0,28072,0,0,0,0,0,1,0,0,2
7,7ffda9e7e0ab,7ffda9e7ded9,0,1636,0,0,0,0,0,0,0,0,0
2,7ffda9e774b1,7ffda9e775b5,0,28072,0,0,0,0,0,1,0,0,2
7,7ffda9e7e0db,7ffda9e6a108,0,818,0,0,0,0,0,0,0,0,0
7,7ffda9e7e3ef,7ffda9e80ffb,0,950,0,0,0,0,0,0,0,0,0
2,7ffda9e772bc,7ffda9e772ca,0,43,0,0,0,0,0,1,0,0,2
2,7ffda9e772b6,0,0,43,0,0,0,0,0,2,0,0,4
2,7ffda9e772cd,7ffda9e772e0,0,924,0,1,0,0,0,1,0,0,4
2,7ffda9e7728f,7ffda9e772ca,0,924,0,0,0,0,0,1,0,0,2
3,7ffda9e772d8,7ffda99e4490,0,43,0,0,0,0,0,1,0,0,2
2,7ffda9e7724d,7ffda9e77263,0,43,0,0,0,0,0,1,0,0,2
2,7ffda9e7721e,7ffda9e7725d,0,924,0,2,0,0,0,1,0,0,6
3,7ffda9e7e5bb,7ffda9e72390,0,27148,0,0,0,0,0,1,0,0,2
2,7ffda9e7e5c9,7ffda9e7e5d2,0,27148,0,2,0,0,0,1,0,0,6
2,7ffda9e7edc4,7ffda9e7edcb,0,43,0,2,0,0,0,1,0,0,6
3,7ffda9e7e9c6,7ffda9e75110,0,43,0,0,0,0,0,1,0,0,2
3,7ffda9e7edc6,7ffda99e43f0,0,22,0,0,0,0,0,1,0,0,2
2,7ffda9e7eddc,0,0,43,0,0,0,0,0,0,0,0,0
2,7ffda9e7e9d6,7ffda9e7edb1,0,43,0,0,0,0,0,1,0,0,2
2,7ffda9e7e56c,7ffda9e7e536,0,9873,0,1,0,0,0,1,0,0,4
2,7ffda9e7e53d,7ffda9e7e4d0,0,37020,0,291,0,0,0,1,0,0,584
2,7ffda9e7e558,7ffda9e7e590,0,37020,0,765,0,0,0,1,0,0,1532
2,7ffda9e7e51e,7ffda9e7e53f,0,27422,0,0,0,0,0,1,0,0,2
3,7ffda9e7e0cb,7ffda9e7de40,0,818,0,0,0,0,0,1,0,0,2
1,7ffda9e7e4c3,7ffda9e7e4e5,0,43,0,0,0,0,0,1,0,0,2
2,7ffda9e7e4df,7ffda9e7e6ab,0,27422,0,11,0,0,0,1,0,0,24
2,7ffda9e7e825,7ffda9e7e7ab,0,43,0,0,0,0,0,1,0,0,2
1,7ffda9e7e827,7ffda9e7e780,0,22,0,0,0,0,0,1,0,0,2
2,7ffda9e7e00d,0,0,1636,0,0,0,0,0,0,0,0,0
2,7ffda9e7e813,7ffda9e7e780,0,27650,0,33,0,0,0,1,0,0,68
2,7ffda9e7e013,7ffda9e7e0a6,0,1636,0,0,0,0,0,1,0,0,2
2,7ffda9e7e3a2,7ffda9e7e3d1,0,950,0,1,0,0,0,1,0,0,4
2,7ffda9e7e3a7,0,0,43,0,0,0,0,0,0,0,0,0
2,7ffda9e7e7f0,7ffda9e7e9be,0,27650,0,3,0,0,0,1,0,0,8
3,7ffda9e7e3c8,7ffda9e7e430,0,43,0,0,0,0,0,1,0,0,2
2,7ffda9e7e3cf,0,0,43,0,0,0,0,0,1,0,0,2
3,7ffda9e7e39a,7ffda9e72390,0,950,0,0,0,0,0,1,0,0,2
3,7ffda9e7e7df,7ffda9e73070,0,27650,0,0,0,0,0,1,0,0,2
2,7ffda9e7e3df,0,0,950,0,0,0,0,0,0,0,0,0
1,7ffda9e7e779,7ffda9e7e7f6,0,43,0,0,0,0,0,1,0,0,2
3,7ffda9e7e703,7ffda99e4740,0,22,0,0,0,0,0,1,0,0,2
2,7ffda9e7e75d,0,0,43,0,0,0,0,0,0,0,0,0
2,7ffda9e7e716,0,0,43,0,0,0,0,0,0,0,0,0
1,7ffda9e7e6a9,7ffda9e7e664,0,152,0,0,0,0,0,1,0,0,2
2,7ffda9e7e6eb,7ffda9e7e712,0,43,0,1,0,0,0,1,0,0,4
2,7ffda9e7e2aa,0,0,950,0,0,0,0,0,0,0,0,0
7,7ffda9e776ac,7ffda9e72674,0,28072,0,0,0,0,0,0,0,0,0
2,7ffda9e7e6bb,7ffda9e7e6e3,0,43,0,0,0,0,0,1,0,0,2
7,7ffda9e772fe,7ffda9e726ac,0,924,0,0,0,0,0,0,0,0,0
1,7ffda9e7e2b4,7ffda9e7e2bd,0,950,0,0,0,0,0,1,0,0,2
2,7ffda9e7e2c5,0,0,950,0,0,0,0,0,0,0,0,0
1,7ffda9e7e2db,7ffda9e7e379,0,950,0,0,0,0,0,1,0,0,2
3,7ffda9e7e695,7ffda9b16d70,0,152,0,0,0,0,0,1,0,0,2
2,7ffda9e7e2d5,0,0,950,0,0,0,0,0,1,0,0,2
2,7ffda9e7e662,7ffda9e7e67d,0,27083,0,147,0,0,0,1,0,0,296
1,7ffda9e7e638,7ffda9e7e531,0,27125,0,0,0,0,0,1,0,0,2
1,7ffda9e7e67b,7ffda9e7e633,0,27083,0,0,0,0,0,1,0,0,2
2,7ffda9e7e64e,7ffda9e7e522,0,27105,0,33,0,0,0,1,0,0,68
2,7ffda9e7e643,0,0,27105,0,0,0,0,0,0,0,0,0
2,7ffda9e7e616,7ffda9e7e63d,0,27148,0,2,0,0,0,1,0,0,6
2,7ffda9e751bd,7ffda9e751cd,0,7609,0,6,0,0,0,1,0,0,14
3,7ffda9e751c5,7ffda99e4490,0,7502,0,0,0,0,0,1,0,0,2
1,7ffda9e751d4,7ffda9e752c4,0,7609,0,0,0,0,0,1,0,0,2
2,7ffda9e75130,0,0,7609,0,0,0,0,0,0,0,0,0
2,7ffda9e75147,7ffda9e751a0,0,7609,0,0,0,0,0,1,0,0,2
2,7ffda9e752e3,0,0,7609,0,0,0,0,0,1,0,0,2
3,7ffda9e7dea7,7ffda99e44e0,0,1636,0,0,0,0,0,1,0,0,2
2,7ffda9e7deb9,0,0,1636,0,0,0,0,0,2,0,0,4
2,7ffda9e7def6,7ffda9e7df9c,0,1636,0,0,0,0,0,1,0,0,2
2,7ffda9e7de8e,0,0,1636,0,0,0,0,0,0,0,0,0
3,7ffda9e7ded4,7ffda9e7e000,0,1636,0,0,0,0,0,1,0,0,2
2,7ffda9e7de7a,7ffda9e7de86,0,1636,0,0,0,0,0,1,0,0,2
7,7ffda9e7dfaa,7ffda9e80b66,0,1636,0,0,0,0,0,0,0,0,0
7,7ffda9e752f2,7ffda9e7e9cb,0,7609,0,0,0,0,0,0,0,0,0
2,7ffda9e735aa,7ffda9e7361f,0,12869,0,27,0,0,0,1,0,0,56
2,7ffda9e73181,0,0,748,0,0,0,0,0,0,0,0,0
1,7ffda9e73183,7ffda9e731fc,0,748,0,0,0,0,0,1,0,0,2
2,7ffda9e7352d,0,0,12890,0,0,0,0,0,0,0,0,0
2,7ffda9e7357a,7ffda9e735a2,0,12869,0,0,0,0,0,1,0,0,2
2,7ffda9e73532,7ffda9e73577,0,12890,0,1,0,0,0,1,0,0,4
1,7ffda9e73575,7ffda9e735e2,0,14760,0,0,0,0,0,1,0,0,2
2,7ffda9e73134,7ffda9e732f3,0,9104,0,89,0,0,0,1,0,0,180
1,7ffda9e7354c,7ffda9e735e2,0,21,0,0,0,0,0,1,0,0,2
2,7ffda9e73144,7ffda9e7320c,0,8379,0,3,0,0,0,1,0,0,8
2,7ffda9e73106,7ffda9e732f3,0,27650,0,5,0,0,0,1,0,0,12
2,7ffda9e730ab,7ffda9e730dd,0,27650,0,3,0,0,0,1,0,0,8
1,7ffda9e730eb,7ffda9e730f4,0,7609,0,0,0,0,0,1,0,0,2
2,7ffda9e734eb,0,0,14760,0,0,0,0,0,4,0,0,8
2,7ffda9e734e1,7ffda9e73500,0,27650,0,551,0,0,0,1,0,0,1104
1,7ffda9e734fe,7ffda9e73551,0,14760,0,0,0,0,0,1,0,0,2
2,7ffda9e73086,7ffda9e7309b,0,27650,0,2,0,0,0,1,0,0,6
2,7ffda9e730d0,7ffda9e730ed,0,27607,0,162,0,0,0,1,0,0,326
2,7ffda9e734d5,0,0,27650,0,0,0,0,0,2,0,0,4
3,7ffda9e730d5,7ffda9e75110,0,7566,0,0,0,0,0,1,0,0,2
2,7ffda9e7342c,7ffda9e73452,0,27650,0,0,0,0,0,1,0,0,2
2,7ffda9e73c7f,7ffda9e73d27,0,818,0,0,0,0,0,1,0,0,2
2,7ffda9e7340c,7ffda9e73380,0,4948,0,0,0,0,0,1,0,0,2
1,7ffda9e7341d,7ffda9e73422,0,8997,0,0,0,0,0,1,0,0,2
1,7ffda9e73454,7ffda9e734c8,0,27650,0,0,0,0,0,1,0,0,2
2,7ffda9e733ea,7ffda9e7341a,0,8997,0,0,0,0,0,1,0,0,2
2,7ffda9e733a4,0,0,4948,0,0,0,0,0,0,0,0,0
1,7ffda9e733b4,7ffda9e733ec,0,4948,0,0,0,0,0,1,0,0,2
2,7ffda9e7339e,7ffda9e733c0,0,13945,0,74,0,0,0,1,0,0,150
2,7ffda9e73392,7ffda9e7341f,0,4948,0,7,0,0,0,1,0,0,16
2,7ffda9e7332c,7ffda9e73368,0,9061,0,3,0,0,0,1,0,0,8
2,7ffda9e7336e,0,0,9061,0,0,0,0,0,0,0,0,0
1,7ffda9e7337c,7ffda9e73398,0,9061,0,0,0,0,0,1,0,0,2
