Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_val,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_w_val
4118,2431.67,845,2054761.1500000001,0,0.0,0,0.0,1092970,2657742359.9,9484700,23063660449.0
1010,22.174,10100,223957.4,0,0.0,0,0.0,1114815,24719907.81,9719285,215515425.59
1362,2347.06,325,762794.5,0,0.0,0,0.0,1055290,2476828947.4,9435615,22145954541.899998
5198,1186.62,1625,1928257.4999999998,0,0.0,0,0.0,1084935,1287405569.6999998,9338115,11080794021.3

weighted_avg,NA,NA,4969770.55,NA,0.0,NA,0.0,NA,6446696784.81,NA,56505924437.78999
weighted_%,NA,NA,7.89383848969178e-05,NA,0.0,NA,0.0,NA,0.10239745014245262,NA,0.8975236114726505
weighted_total,62957590993.149994
