Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,365751,889385734.1700001,138547,336900583.49
1010,22.174,363462,8059406.388,150452,3336122.648
1362,2347.06,366270,859657666.1999999,144804,339863676.24
5198,1186.62,364954,433061715.47999996,146041,173295171.42

weighted_avg,NA,NA,2190164522.238,NA,853395553.798
weighted_%,NA,NA,0.719606141335156,NA,0.280393858664844
weighted_total,3043560076.036
