Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
4118,2431.67,13,31611.71,0,0.0,0,0.0,21592,52504618.64,108228,263174780.76000002
1010,22.174,53,1175.222,0,0.0,0,0.0,21897,485544.078,109409,2426035.1659999997
1362,2347.06,2,4694.12,0,0.0,0,0.0,22271,52271373.26,109183,256259051.98
5198,1186.62,33,39158.46,0,0.0,0,0.0,21550,25571660.999999996,107895,128030364.89999999

weighted_avg,NA,NA,76639.512,NA,0.0,NA,0.0,NA,130833196.978,NA,649890232.806
weighted_%,NA,NA,9.815510399365255e-05,NA,0.0,NA,0.0,NA,0.16756299355347695,NA,0.8323388513425294
weighted_total,780800069.296
