Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,11.452,27847.48484
1010,22.174,11.844,262.628856
1362,2347.06,11.45,26873.836999999996
5198,1186.62,11.463,13602.225059999997

weighted_avg,NA,NA,68586.175756
weighted_%,NA,NA,1.0
weighted_total,68586.175756
