Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
4118,2431.67,452010487,1099140340923.29
1010,22.174,531820908,11792596813.992
1362,2347.06,452948248,1063096714950.88
5198,1186.62,456458652,541642965636.2399

weighted_avg,NA,NA,2715672618324.402
weighted_%,NA,NA,1.0
weighted_total,2715672618324.402
