Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,818470528,1990250228821.76
1010,22.174,879633314,19504989104.635998
1362,2347.06,818129521,1920199073558.26
5198,1186.62,815586103,967790781541.8599

weighted_avg,NA,NA,4897745073026.516
weighted_%,NA,NA,1.0
weighted_total,4897745073026.516
