Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
4118,2431.67,2727804,6633119152.68,609402,1481864561.3400002
1010,22.174,2736248,60673563.151999995,588690,13053612.06
1362,2347.06,2721705,6388004937.3,607500,1425838950.0
5198,1186.62,2710063,3215814957.0599995,607770,721192037.4

weighted_avg,NA,NA,16297612610.192,NA,3641949160.8
weighted_%,NA,NA,0.8173505916214119,NA,0.18264940837858804
weighted_total,19939561770.992
