Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,255679,621726953.9300001,327109,795421142.03
1010,22.174,254661,5646853.0139999995,332650,7376181.1
1362,2347.06,257023,603248402.38,328599,771241568.9399999
5198,1186.62,253573,300894793.26,330456,392125698.71999997

weighted_avg,NA,NA,1531517002.584,NA,1966164590.79
weighted_%,NA,NA,0.4378663299384662,NA,0.5621336700615338
weighted_total,3497681593.374
