Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
4118,2431.67,261,634665.87,93065,226303368.55
1010,22.174,226,5011.324,99085,2197110.79
1362,2347.06,114,267564.83999999997,94819,222545882.14
5198,1186.62,207,245630.33999999997,95388,113189308.55999999

weighted_avg,NA,NA,1152872.3739999998,NA,564235670.04
weighted_%,NA,NA,0.0020390798318580374,NA,0.9979609201681421
weighted_total,565388542.4139999
