Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,109135,265380305.45000002,20226,49182957.42
1010,22.174,109679,2432022.1459999997,21254,471286.196
1362,2347.06,109845,257812805.7,21153,49647360.18
5198,1186.62,109096,129455495.51999998,19913,23629164.06

weighted_avg,NA,NA,655080628.816,NA,122930767.856
weighted_%,NA,NA,0.8419936155410509,NA,0.15800638445894913
weighted_total,778011396.6719999
