POWER_MEMORY_CTRL_ACCESS_count,          9397
POWER_MEMORY_CTRL_ACCESS_total_count,         24742

POWER_MEMORY_CTRL_READ_count,          9389
POWER_MEMORY_CTRL_READ_total_count,         24734

POWER_MEMORY_CTRL_WRITE_count,             8
POWER_MEMORY_CTRL_WRITE_total_count,             8

POWER_OP_count,      12348959
POWER_OP_total_count,      25074117

POWER_INT_OP_count,      12195665
POWER_INT_OP_total_count,      24741859

POWER_FP_OP_count,         59474
POWER_FP_OP_total_count,        128134

POWER_LD_OP_count,       2819817
POWER_LD_OP_total_count,       5773951

POWER_ST_OP_count,       1342793
POWER_ST_OP_total_count,       2725233

POWER_BRANCH_MISPREDICT_count,          4049
POWER_BRANCH_MISPREDICT_total_count,         13771

POWER_COMMITTED_OP_count,      11998137
POWER_COMMITTED_OP_total_count,      23888836

POWER_COMMITTED_INT_OP_count,      11849371
POWER_COMMITTED_INT_OP_total_count,      23583731

POWER_COMMITTED_FP_OP_count,        148766
POWER_COMMITTED_FP_OP_total_count,        305105

POWER_BRANCH_OP_count,       1987705
POWER_BRANCH_OP_total_count,       4077331

POWER_DRAM_PRECHARGE_count,           730
POWER_DRAM_PRECHARGE_total_count,          3323

POWER_DRAM_ACTIVATE_count,          1479
POWER_DRAM_ACTIVATE_total_count,          5248

POWER_DRAM_READ_count,          9389
POWER_DRAM_READ_total_count,         24734

POWER_DRAM_WRITE_count,             0
POWER_DRAM_WRITE_total_count,             0

POWER_STATS_END_count,             0
POWER_STATS_END_total_count,             0

ENERGY_value,      0.000000
ENERGY_total_value,      0.000000

ENERGY_CORE_value,      0.000000
ENERGY_CORE_total_value,      0.000000

ENERGY_UNCORE_value,      0.000000
ENERGY_UNCORE_total_value,      0.000000

ENERGY_MEMORY_value,      0.000000
ENERGY_MEMORY_total_value,      0.000000

ENERGY_OTHER_value,      0.000000
ENERGY_OTHER_total_value,      0.000000

ENERGY_CORE_STATIC_value,      0.000000
ENERGY_CORE_STATIC_total_value,      0.000000

ENERGY_CORE_DYNAMIC_value,      0.000000
ENERGY_CORE_DYNAMIC_total_value,      0.000000

ENERGY_UNCORE_STATIC_value,      0.000000
ENERGY_UNCORE_STATIC_total_value,      0.000000

ENERGY_UNCORE_DYNAMIC_value,      0.000000
ENERGY_UNCORE_DYNAMIC_total_value,      0.000000

ENERGY_MEMORY_STATIC_value,      0.000000
ENERGY_MEMORY_STATIC_total_value,      0.000000

ENERGY_MEMORY_DYNAMIC_value,      0.000000
ENERGY_MEMORY_DYNAMIC_total_value,      0.000000

ENERGY_OTHER_STATIC_value,      0.000000
ENERGY_OTHER_STATIC_total_value,      0.000000

ENERGY_OTHER_DYNAMIC_value,      0.000000
ENERGY_OTHER_DYNAMIC_total_value,      0.000000

TIME_value,      0.000000
TIME_total_value,      0.000000

ENERGY_STATS_END_count,             0
ENERGY_STATS_END_total_count,             0



