cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,7ffdaaff69a6,7ffdaaff9633,0,1723,0,0,0,0,0,0,0,0,0
2,7ffdaaff7983,7ffdaaff79a9,0,160,0,0,0,0,0,1,0,0,2
2,7ffdaaff7962,0,0,160,0,0,0,0,0,0,0,0,0
3,7ffdaaff797c,7ffdaaffa720,0,160,0,0,0,0,0,1,0,0,2
2,7ffdaaff7970,0,0,160,0,0,0,0,0,0,0,0,0
2,7ffdaaff7959,0,0,160,0,0,0,0,0,0,0,0,0
7,7ffdaaede4a6,7ffdaa5ea56b,0,1,0,0,0,0,0,0,0,0,0
7,7ffda9cde84a,7ffdaaff9888,0,275,0,0,0,0,0,0,0,0,0
2,7ffdaaff7800,7ffdaaff7811,0,240,0,0,0,0,0,1,0,0,2
2,7ffdaaff781f,0,0,240,0,0,0,0,0,0,0,0,0
2,7ffdaaff77ea,7ffdaaff77fb,0,240,0,0,0,0,0,1,0,0,2
3,7ffdaaff7b89,7ffda9ccae50,0,2456,0,0,0,0,0,1,0,0,2
2,7ffdaaff778e,7ffdaaff77cd,0,240,0,0,0,0,0,1,0,0,2
2,7ffdaaff7b96,7ffdaaff7ecf,0,2456,0,0,0,0,0,1,0,0,2
2,7ffdaaff772c,0,0,240,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b23,7ffdaaff7b4b,0,3329,0,0,0,0,0,1,0,0,2
2,7ffdaaff7764,7ffdaaff7773,0,240,0,0,0,0,0,1,0,0,2
2,7ffdaaff7b65,0,0,3233,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b7b,7ffdaaff7ecf,0,777,0,0,0,0,0,1,0,0,2
2,7ffdaaff7b70,7ffdaaff7b81,0,3233,0,77,0,0,0,1,0,0,156
1,7ffdaaff7736,7ffdaaff7745,0,240,0,0,0,0,0,1,0,0,2
7,7ffdaaede34a,7ffdaaede2a8,0,765,0,0,0,0,0,0,0,0,0
1,7ffdaaff770f,7ffdaaff771e,0,240,0,0,0,0,0,1,0,0,2
1,7ffdaaff7b46,7ffdaaff818a,0,582,0,0,0,0,0,1,0,0,2
2,7ffdaaff7705,0,0,240,0,0,0,0,0,0,0,0,0
