Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,4005135,3244764125.3849998
5297,898.498,4028044,3619189477.912
5168,967.77,4017581,3888094364.37
2807,979.819,4012698,3931717741.6619997
2215,509.983,4018215,2049221340.345
1490,862.35,4025549,3471432180.15
3954,490.914,4021336,1974130141.1039999
2031,399.553,4014200,1603885652.6

weighted_avg,NA,NA,23782435023.527996
weighted_%,NA,NA,1.0
weighted_total,23782435023.527996
