Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
517,810.151,13.057,10578.141607
5297,898.498,13.023,11701.139454
5168,967.77,13.038,12617.78526
2807,979.819,13.04,12776.839759999999
2215,509.983,13.046,6653.2382179999995
1490,862.35,13.061,11263.15335
3954,490.914,13.049,6405.936785999999
2031,399.553,13.044,5211.769332

weighted_avg,NA,NA,77208.00376700002
weighted_%,NA,NA,1.0
weighted_total,77208.00376700002
