Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,1104074,2684743623.58,0,0.0
1010,22.174,1143387,25353463.338,0,0.0
1362,2347.06,1114303,2615335999.18,0,0.0
5198,1186.62,1108138,1314938713.56,0,0.0

weighted_avg,NA,NA,6640371799.657999,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,6640371799.657999
