Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,4636638,11274773525.460001
1010,22.174,5023115,111382552.00999999
1362,2347.06,4648751,10910897522.06
5198,1186.62,4638474,5504106017.879999

weighted_avg,NA,NA,27801159617.409996
weighted_%,NA,NA,1.0
weighted_total,27801159617.409996
