Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1565339,3806387886.13,1798128,4372453913.76
1010,22.174,1568247,34774308.978,1816909,40288140.166
1362,2347.06,1563444,3669496874.64,1800021,4224757288.2599998
5198,1186.62,1565742,1857940772.0399997,1768605,2098662065.1

weighted_avg,NA,NA,9368599841.788,NA,10736161407.286001
weighted_%,NA,NA,0.465989112017906,NA,0.5340108879820941
weighted_total,20104761249.074
