Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
4118,2431.67,1136040,2762474386.8,1276005,3102823078.35
1010,22.174,1144677,25382067.798,1292451,28658808.474
1362,2347.06,1132142,2657205202.52,1280577,3005591053.62
5198,1186.62,1142026,1355150892.12,1249492,1482672197.04

weighted_avg,NA,NA,6800212549.238,NA,7619745137.484
weighted_%,NA,NA,0.4715833913645727,NA,0.5284166086354273
weighted_total,14419957686.722
