Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,58945,143334788.15,0,0.0
1010,22.174,59622,1322058.228,0,0.0
1362,2347.06,60398,141757729.88,0,0.0
5198,1186.62,59448,70542185.75999999,0,0.0

weighted_avg,NA,NA,356956762.018,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,356956762.018
