Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
4118,2431.67,318866,775376886.22,235578,572847955.26
1010,22.174,316467,7017339.257999999,240272,5327791.328
1362,2347.06,320463,752145888.78,235744,553305312.64
5198,1186.62,315647,374553043.14,235429,279364759.97999996

weighted_avg,NA,NA,1909093157.3979998,NA,1410845819.208
weighted_%,NA,NA,0.5750386289779582,NA,0.42496137102204173
weighted_total,3319938976.606
