Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,70528,171500821.76,2980,7246376.600000001
1010,22.174,71346,1582026.204,3441,76300.734
1362,2347.06,71886,168720755.16,3233,7588044.9799999995
5198,1186.62,70704,83898780.47999999,3190,3785317.8

weighted_avg,NA,NA,425702383.604,NA,18696040.114
weighted_%,NA,NA,0.9579295534903519,NA,0.04207044650964799
weighted_total,444398423.718
