Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
4118,2431.67,297901,724396924.6700001,20271,49292382.57,4690470,11405675184.9
1010,22.174,528166,11711552.884,19283,427581.24199999997,4742889,105168820.686
1362,2347.06,294860,692054111.6,20752,48706189.12,4703720,11039913063.199999
5198,1186.62,296179,351451924.97999996,21458,25462491.959999997,4680562,5554048480.44

weighted_avg,NA,NA,1779614514.134,NA,123888644.89199999,NA,28104805549.225998
weighted_%,NA,NA,0.05930405913361665,NA,0.004128478085735361,NA,0.936567462780648
weighted_total,30008308708.252
