Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,409976,996926339.9200001,71216,173173810.72
1010,22.174,408134,9049963.316,80603,1787290.922
1362,2347.06,410411,963259241.66,74262,174297369.72
5198,1186.62,408087,484244195.93999994,72868,86466626.16

weighted_avg,NA,NA,2453479740.836,NA,435725097.52199996
weighted_%,NA,NA,0.849188575438759,NA,0.150811424561241
weighted_total,2889204838.358
