Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
2766,217.447,30,6523.41,0,0.0,0,0.0,145,31529.815,4849,1054400.503
2298,16.1495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2235,73.9095,0,0.0,0,0.0,0,0.0,4,295.638,65,4804.117499999999
562,151.883,10,1518.8300000000002,0,0.0,0,0.0,48,7290.384,2391,363152.253
2322,74.3347,0,0.0,0,0.0,0,0.0,1,74.3347,32,2378.7104
533,77.6496,12,931.7952,0,0.0,0,0.0,125,9706.2,1828,141943.4688
655,136.191,2,272.382,0,0.0,0,0.0,2,272.382,210,28600.11
414,208.958,432,90269.856,0,0.0,0,0.0,1438,300481.604,11877,2481794.166
253,149.505,15,2242.575,0,0.0,0,0.0,220,32891.1,9826,1469036.13
853,129.616,0,0.0,0,0.0,0,0.0,1,129.616,111,14387.376000000002
907,262.418,4,1049.672,0,0.0,0,0.0,11,2886.598,2314,607235.252
1114,12.9007,0,0.0,0,0.0,0,0.0,0,0.0,18,232.2126
939,1055.11,662,698482.82,0,0.0,0,0.0,1492,1574224.1199999999,21706,22902217.659999996
2606,11.2554,1,11.2554,0,0.0,0,0.0,10,112.554,73,821.6442
2837,150.956,18,2717.2079999999996,0,0.0,0,0.0,32,4830.592,6522,984535.0319999999
1793,150.359,1,150.359,0,0.0,0,0.0,4,601.436,78,11728.002
1046,85.9267,47,4038.5548999999996,0,0.0,0,0.0,264,22684.6488,10463,899051.0621
554,46.3771,2,92.7542,0,0.0,0,0.0,5,231.88549999999998,538,24950.8798
1970,47.9169,1321,63298.2249,0,0.0,0,0.0,94,4504.1885999999995,5595,268095.0555

weighted_avg,NA,NA,871599.6966,NA,0.0,NA,0.0,NA,1992747.0966,NA,31259363.6349
weighted_%,NA,NA,0.02554234828702157,NA,0.0,NA,0.0,NA,0.058397726144077934,NA,0.9160599255689006
weighted_total,34123710.4281
