Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_val,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_w_val
2766,217.447,1950,424021.65,0,0.0,0,0.0,1640,356613.08,156355,33998925.685
2298,16.1495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2235,73.9095,0,0.0,0,0.0,0,0.0,0,0.0,24200,1788609.9
562,151.883,4025,611329.0750000001,0,0.0,0,0.0,1075,163274.225,220510,33491720.330000002
2322,74.3347,0,0.0,0,0.0,0,0.0,0,0.0,8495,631473.2765
533,77.6496,6385,495792.69600000005,0,0.0,0,0.0,3370,261679.15200000003,524960,40762934.016
655,136.191,3080,419468.28,0,0.0,0,0.0,0,0.0,50050,6816359.55
414,208.958,61995,12954351.209999999,0,0.0,0,0.0,22150,4628419.7,2154290,450156129.82
253,149.505,1560,233227.8,0,0.0,0,0.0,19265,2880213.8249999997,842985,126030472.425
853,129.616,0,0.0,0,0.0,0,0.0,0,0.0,35390,4587110.24
907,262.418,260,68228.68000000001,0,0.0,0,0.0,45,11808.81,120715,31677788.87
1114,12.9007,0,0.0,0,0.0,0,0.0,0,0.0,5990,77275.193
939,1055.11,75630,79797969.3,0,0.0,0,0.0,37090,39134029.9,2458440,2593924628.3999996
2606,11.2554,545,6134.193,0,0.0,0,0.0,0,0.0,26620,299618.748
2837,150.956,1170,176618.52,0,0.0,0,0.0,2605,393240.37999999995,292820,44202935.919999994
1793,150.359,980,147351.82,0,0.0,0,0.0,0,0.0,34905,5248280.8950000005
1046,85.9267,7525,646598.4175,0,0.0,0,0.0,19960,1715096.932,1004175,86285443.9725
554,46.3771,520,24116.092,0,0.0,0,0.0,65,3014.5115,61880,2869814.948
1970,47.9169,45310,2171114.739,0,0.0,0,0.0,37185,1781789.9264999998,3077220,147450843.018

weighted_avg,NA,NA,98176322.4725,NA,0.0,NA,0.0,NA,51329180.44200001,NA,3610300365.207
weighted_%,NA,NA,0.026112072249504608,NA,0.0,NA,0.0,NA,0.013652082645332284,NA,0.960235845105163
weighted_total,3759805868.1215
