Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,269918656,218674869077.056
5297,898.498,278959340,250644409071.32
5168,967.77,268656914,259998101661.78
2807,979.819,271722116,266238491977.004
2215,509.983,267851191,136599553939.753
1490,862.35,276062173,238062214886.55002
3954,490.914,273198857,134117143685.298
2031,399.553,271829801,108610412478.953

weighted_avg,NA,NA,1612945196777.7144
weighted_%,NA,NA,1.0
weighted_total,1612945196777.7144
