Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3551291,2877081954.941
5297,898.498,3558448,3197258411.104
5168,967.77,3550874,3436429330.98
2807,979.819,3544938,3473397606.2219996
2215,509.983,3546191,1808497124.753
1490,862.35,3570530,3079046545.5
3954,490.914,3556059,1745719147.9259999
2031,399.553,3552819,1419539489.907

weighted_avg,NA,NA,21036969611.333
weighted_%,NA,NA,1.0
weighted_total,21036969611.333
