Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
517,810.151,33498,27138438.198
5297,898.498,35071,31511223.358000003
5168,967.77,34053,32955471.81
2807,979.819,34160,33470617.04
2215,509.983,34397,17541885.251
1490,862.35,35260,30406461.0
3954,490.914,33987,16684694.117999999
2031,399.553,34201,13665112.152999999

weighted_avg,NA,NA,203373902.92799997
weighted_%,NA,NA,1.0
weighted_total,203373902.92799997
