Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3593673,2911417774.6229997
5297,898.498,3611775,3245172613.9500003
5168,967.77,3604708,3488528261.16
2807,979.819,3598526,3525904146.7939997
2215,509.983,3597401,1834613354.183
1490,862.35,3617875,3119874506.25
3954,490.914,3607317,1770882417.738
2031,399.553,3607467,1441374262.251

weighted_avg,NA,NA,21337767336.948997
weighted_%,NA,NA,1.0
weighted_total,21337767336.948997
