Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
517,810.151,0,0.0,0,0.0,0,0.0,184,149067.78399999999,18059,14630516.909
5297,898.498,0,0.0,0,0.0,0,0.0,195,175207.11000000002,18801,16892660.898000002
5168,967.77,0,0.0,0,0.0,0,0.0,180,174198.6,18181,17595026.37
2807,979.819,0,0.0,0,0.0,0,0.0,195,191064.705,18195,17827806.705
2215,509.983,0,0.0,0,0.0,0,0.0,157,80067.331,18295,9330138.985
1490,862.35,0,0.0,0,0.0,0,0.0,177,152635.95,18491,15945713.85
3954,490.914,0,0.0,0,0.0,0,0.0,167,81982.63799999999,18238,8953289.532
2031,399.553,0,0.0,0,0.0,0,0.0,160,63928.479999999996,18403,7352973.859

weighted_avg,NA,NA,0.0,NA,0.0,NA,0.0,NA,1068152.598,NA,108528127.108
weighted_%,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.009746248694439238,NA,0.9902537513055607
weighted_total,109596279.706
