cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffdaaff79ea,0,0,2,0,0,0,0,0,1,0,0,2
2,7ffdaadd7dac,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaa7ffda1,7ffdaa7ffdb5,0,121,0,1,0,0,0,1,0,0,4
7,7ffdaaff69a6,7ffdaafdc513,0,5770,0,0,0,0,0,0,0,0,0
1,7ffdaaff79a7,7ffdaaff79ab,0,184,0,0,0,0,0,1,0,0,2
3,7ffdaa7ffdbd,7ffdaa70b050,0,121,0,0,0,0,0,1,0,0,2
2,7ffdaaff79fd,0,0,2,0,0,0,0,0,0,0,0,0
3,7ffdaa7ffdf6,7ffdaa8116f0,0,121,0,0,0,0,0,1,0,0,2
1,7ffdaa7ffdcb,7ffdaa7ffe10,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaff798c,0,0,184,0,0,0,0,0,0,0,0,0
2,7ffdaaff7983,7ffdaaff79a9,0,924,0,1,0,0,0,1,0,0,4
2,7ffdaa7ffd83,0,0,122,0,0,0,0,0,0,0,0,0
3,7ffdaae7f1c0,7ffdaae8e630,0,5,0,0,0,0,0,2,0,0,4
2,7ffdaae7f1c7,7ffdaae7f417,0,5,0,1,0,0,0,1,0,0,4
2,7ffdaa7ffdc4,7ffdaa7ffdee,0,121,0,0,0,0,0,1,0,0,2
2,7ffdaadd7d9a,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaff799c,0,0,184,0,0,0,0,0,0,0,0,0
2,7ffdaa7ffd9d,7ffdaa7ffdc6,0,122,0,2,0,0,0,1,0,0,6
2,7ffdaaff79dd,0,0,2,0,0,0,0,0,0,0,0,0
2,7ffdaadd7dd4,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaa7ffd95,0,0,122,0,0,0,0,0,0,0,0,0
2,7ffdaae7f12b,7ffdaae7f133,0,6,0,1,0,0,0,3,0,0,8
7,7ffdaaffe12f,7ffdaafddb6f,0,94,0,0,0,0,0,0,0,0,0
3,7ffdaae7f16c,7ffdaa7fb9e0,0,6,0,0,0,0,0,1,0,0,2
2,7ffdaaff7962,7ffdaaff79ab,0,997,0,6,0,0,0,1,0,0,14
1,7ffdaaff7923,7ffdaaff78ce,0,502,0,0,0,0,0,1,0,0,2
2,7ffdaa7ff93c,7ffdaa7ffa07,0,82,0,2,0,0,0,1,0,0,6
3,7ffdaaff797c,7ffdaaffa720,0,924,0,0,0,0,0,1,0,0,2
3,7ffdaa7ffd7c,7ffda9c8da20,0,122,0,0,0,0,0,1,0,0,2
