cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffda9ff71e9,0,0,14,0,0,0,0,0,0,0,0,0
2,7ffda9e7f1a9,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaff79ea,0,0,42,0,0,0,0,0,0,0,0,0
1,7ffdac67f9ae,7ffdac67fad9,0,4,0,0,0,0,0,1,0,0,2
2,7ffda9ff75ab,7ffda9ff75b7,0,4,0,0,0,0,0,1,0,0,2
2,7ffda9f7f9eb,0,0,13,0,0,0,0,0,2,0,0,4
2,7ffda9edf1ea,7ffda9edf1f3,0,210,0,0,0,0,0,7,0,0,14
2,7ffda9ff75ea,0,0,4,0,0,0,0,0,2,0,0,4
7,7ffdaaf56da9,7ffdaaf71a8a,0,1,0,0,0,0,0,0,0,0,0
2,7ffda9f7f9ac,0,0,120,0,0,0,0,0,0,0,0,0
2,7ffdaaedfdec,7ffdaaedfd72,0,518,0,8,0,0,0,4,0,0,24
3,7ffda9ef75ef,7ffda9f74f20,0,4,0,0,0,0,0,1,0,0,2
3,7ffdac65f5ab,7ffda9e9f4e0,0,13,0,0,0,0,0,2,0,0,4
2,7ffdaaedf9ad,0,0,11,0,0,0,0,0,0,0,0,0
2,7ffdaaedf5ed,0,0,50,0,0,0,0,0,0,0,0,0
3,7ffdaaf5f5ed,7ffdaaf50440,0,1,0,0,0,0,0,1,0,0,2
2,7ffda9c575ee,7ffda9c575c0,0,20,0,2,0,0,0,1,0,0,6
2,7ffff74f73ff,0,0,2,0,0,0,0,0,0,0,0,0
2,7ffdac65f5a5,0,0,13,0,0,0,0,0,0,0,0,0
5,7ffda9ff6da3,7ffda9ffa980,0,31,0,0,0,0,0,1,0,0,2
2,7ffda9ff71e3,7ffda9ff7201,0,226,0,13,0,0,0,1,0,0,28
3,7ffdaaedfde0,7ffdaaee73e0,0,518,0,0,0,0,0,2,0,0,4
5,7ffda9f769e2,7ffdac6803b0,0,31,0,0,0,0,0,2,0,0,4
1,7ffda9e57de2,7ffda9e57dee,0,2,0,0,0,0,0,1,0,0,2
7,7ffda9ede9a2,7ffda9ede681,0,25,0,0,0,0,0,0,0,0,0
2,7ffdac4d75a7,7ffdac4d7415,0,4,0,1,0,0,0,1,0,0,4
3,7ffdac67f9a7,7ffdac67f810,0,4,0,0,0,0,0,3,0,0,6
7,7ffdaaff69a6,7ffdaafecb45,0,188,0,0,0,0,0,0,0,0,0
3,7ffdac4d75a0,7ffdaa34b3d0,0,4,0,0,0,0,0,2,0,0,4
2,7ffdaaedf5e6,7ffdaaedf577,0,55,0,3,0,0,0,1,0,0,8
2,7ffdaaedf1e7,7ffdaaedf8a0,0,518,0,6,0,0,0,6,0,0,24
2,7ffda9c575a4,7ffda9c57600,0,448,0,7,0,0,0,1,0,0,16
2,7ffda9f7f1e7,7ffda9f7f201,0,98,0,1,0,0,0,1,0,0,4
2,7ffdaae5f1a4,7ffdaae5f4dd,0,3,0,0,0,0,0,2,0,0,4
2,7ffda9f7f9e6,0,0,13,0,0,0,0,0,0,0,0,0
2,7ffdaaedf5a5,0,0,50,0,0,0,0,0,0,0,0,0
2,7ffdaae5f1e5,7ffdaae5f290,0,2,0,0,0,0,0,1,0,0,2
7,7ffda9e7edf9,7ffda9e7e3cd,0,37,0,0,0,0,0,0,0,0,0
2,7ffdac67f9bc,7ffdac67fa12,0,9,0,0,0,0,0,2,0,0,4
2,7ffda9e57df8,7ffda9e57e09,0,6,0,1,0,0,0,2,0,0,6
2,7ffda9ff71fb,7ffda9ff7c32,0,14,0,1,0,0,0,1,0,0,4
2,7ffdaaedf1f8,0,0,507,0,0,0,0,0,0,0,0,0
2,7ffdaafdf1b8,0,0,2,0,0,0,0,0,2,0,0,4
2,7ffda9e57dba,7ffda9e57dee,0,6,0,0,0,0,0,3,0,0,6
2,7ffdac4ffdbf,0,0,15,0,0,0,0,0,0,0,0,0
2,7ffdac4df9ff,0,0,16,0,0,0,0,0,1,0,0,2
2,7ffda9e775bd,0,0,386,0,0,0,0,0,2,0,0,4
2,7ffdaaedfdfe,7ffdaaedfe05,0,11,0,2,0,0,0,1,0,0,6
2,7ffdaae5f1be,7ffdaae5f21c,0,3,0,0,0,0,0,1,0,0,2
