Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
4118,2431.67,1134117,2757798285.39,1649599,4011280400.33
1010,22.174,1138473,25244500.302,1670235,37035790.89
1362,2347.06,1130420,2653163565.2,1665526,3909089453.56
5198,1186.62,1138971,1351525768.02,1625839,1929253074.1799998

weighted_avg,NA,NA,6787732118.912001,NA,9886658718.96
weighted_%,NA,NA,0.4070752679909149,NA,0.5929247320090851
weighted_total,16674390837.872
